0.000000000000000000e+00,5.232229709625244141e+00,4.142816066741943359e+00,6.800679683685302734e+00,4.325697898864746094e+00,4.167136669158935547e+00,2.018493413925170898e+00,4.355763912200927734e+00,6.135033607482910156e+00,0.000000000000000000e+00,3.707224607467651367e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.664339780807495117e-02,8.664339780807495117e-02,0.000000000000000000e+00,2.011797428131103516e-01,8.664339780807495117e-02,1.635317564010620117e+00,1.769710063934326172e+00,0.000000000000000000e+00,1.864724397659301758e+00,8.271753787994384766e-01,1.323095560073852539e+00,2.570828914642333984e+00,4.719270229339599609e+00,4.597618579864501953e+00,5.477533340454101562e-01,5.318830013275146484e+00,1.658842563629150391e+00,8.271753787994384766e-01,6.518669724464416504e-01,8.664339780807495117e-02,3.441800355911254883e+00,0.000000000000000000e+00,3.437925815582275391e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.094250440597534180e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.232229709625244141e+00,0.000000000000000000e+00,3.000974178314208984e+00,5.571453094482421875e+00,2.615231037139892578e+00,2.325182437896728516e+00,1.444670438766479492e+00,2.647005319595336914e+00,4.340166568756103516e+00,0.000000000000000000e+00,2.362045526504516602e+00,2.432387769222259521e-01,1.732867956161499023e-01,3.385062813758850098e-01,2.432387769222259521e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.599301934242248535e-01,5.053814053535461426e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.239699363708496094e-01,2.599301934242248535e-01,1.978035330772399902e+00,2.612604141235351562e+00,2.985834836959838867e+00,0.000000000000000000e+00,3.550624847412109375e+00,1.732867956161499023e-01,2.239699363708496094e-01,0.000000000000000000e+00,2.011797428131103516e-01,2.194546699523925781e+00,0.000000000000000000e+00,1.418131351470947266e+00,2.011797428131103516e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.664339780807495117e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.119796156883239746e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.142816066741943359e+00,3.000974178314208984e+00,0.000000000000000000e+00,6.845442295074462891e+00,5.487037658691406250e+00,5.608681678771972656e+00,4.801280975341796875e+00,5.556068897247314453e+00,5.013284683227539062e+00,3.106133341789245605e-01,1.631988525390625000e+00,9.540501832962036133e-01,0.000000000000000000e+00,4.023594856262207031e-01,1.568622589111328125e+00,0.000000000000000000e+00,2.565680027008056641e+00,2.125269412994384766e+00,2.731342554092407227e+00,5.394631385803222656e+00,0.000000000000000000e+00,3.820773839950561523e+00,6.719098091125488281e-01,4.839313030242919922e+00,6.520900726318359375e+00,1.399048805236816406e+00,6.103502511978149414e-01,3.174815177917480469e+00,2.871695518493652344e+00,9.488565325736999512e-01,6.719098091125488281e-01,4.444185197353363037e-01,1.440823912620544434e+00,1.850600957870483398e+00,2.239699363708496094e-01,9.597329497337341309e-01,8.664339780807495117e-02,8.664339780807495117e-02,1.732867956161499023e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.732867956161499023e-01,1.373265385627746582e-01,2.997369170188903809e-01,5.466764450073242188e+00,0.000000000000000000e+00,3.680548667907714844e-01,3.465735912322998047e-01,4.479398727416992188e-01,3.411265134811401367e+00
6.800679683685302734e+00,5.571453094482421875e+00,6.845442295074462891e+00,0.000000000000000000e+00,7.488206863403320312e+00,8.053775787353515625e+00,6.835458755493164062e+00,7.879838466644287109e+00,7.368844985961914062e+00,1.773123979568481445e+00,6.798146247863769531e+00,3.204940795898437500e+00,5.031689405441284180e-01,3.949168920516967773e+00,4.799774646759033203e+00,1.732867956161499023e-01,5.770904541015625000e+00,4.622367382049560547e+00,6.403118133544921875e+00,6.164264202117919922e+00,1.010416030883789062e+00,6.847742557525634766e+00,1.725482344627380371e+00,7.356192588806152344e+00,7.490822792053222656e+00,5.497640132904052734e+00,5.197573184967041016e+00,2.965448141098022461e+00,6.324565410614013672e+00,3.218858003616333008e+00,1.725482344627380371e+00,2.242335319519042969e+00,3.361439704895019531e+00,4.434175014495849609e+00,1.147742629051208496e+00,5.719596862792968750e+00,1.708248615264892578e+00,6.491196155548095703e-01,1.133019685745239258e+00,5.624762177467346191e-01,0.000000000000000000e+00,1.185084104537963867e+00,1.198477268218994141e+00,2.432387769222259521e-01,5.773466587066650391e+00,0.000000000000000000e+00,5.178918838500976562e-01,6.742034554481506348e-01,9.358967542648315430e-01,2.056131601333618164e+00
4.325697898864746094e+00,2.615231037139892578e+00,5.487037658691406250e+00,7.488206863403320312e+00,0.000000000000000000e+00,7.697080612182617188e+00,7.123074054718017578e+00,7.209521770477294922e+00,6.318284988403320312e+00,0.000000000000000000e+00,4.862294197082519531e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.206186592578887939e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.106133341789245605e-01,0.000000000000000000e+00,5.711064815521240234e+00,2.240661859512329102e+00,0.000000000000000000e+00,6.315383911132812500e+00,1.664438247680664062e+00,6.697535514831542969e+00,6.518683910369873047e+00,1.337489128112792969e+00,6.819151639938354492e-01,3.298821747303009033e-01,2.349668264389038086e+00,3.831443786621093750e+00,1.664438247680664062e+00,3.105255365371704102e+00,1.086183071136474609e+00,3.469974994659423828e+00,0.000000000000000000e+00,2.229215621948242188e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.664339780807495117e-02,8.702804446220397949e-01,0.000000000000000000e+00,1.732867956161499023e-01,0.000000000000000000e+00,1.240411281585693359e+00,0.000000000000000000e+00
4.167136669158935547e+00,2.325182437896728516e+00,5.608681678771972656e+00,8.053775787353515625e+00,7.697080612182617188e+00,0.000000000000000000e+00,7.109999656677246094e+00,7.305286407470703125e+00,5.277670860290527344e+00,0.000000000000000000e+00,1.079171895980834961e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.771026849746704102e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.732867956161499023e-01,5.768133163452148438e+00,2.063408613204956055e+00,0.000000000000000000e+00,6.724080085754394531e+00,3.744665384292602539e-01,7.824444293975830078e+00,7.631631851196289062e+00,8.664339780807495117e-02,8.664339780807495117e-02,0.000000000000000000e+00,5.624762177467346191e-01,1.196872949600219727e+00,3.744665384292602539e-01,1.420277357101440430e+00,5.274384617805480957e-01,1.920017957687377930e+00,0.000000000000000000e+00,6.131593585014343262e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.106133341789245605e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.756462812423706055e-01,0.000000000000000000e+00
2.018493413925170898e+00,1.444670438766479492e+00,4.801280975341796875e+00,6.835458755493164062e+00,7.123074054718017578e+00,7.109999656677246094e+00,0.000000000000000000e+00,7.227700233459472656e+00,3.317996740341186523e+00,2.439061880111694336e+00,3.866759300231933594e+00,1.373265385627746582e-01,6.998027563095092773e-01,5.136156082153320312e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.011797428131103516e-01,1.997945427894592285e+00,5.554367065429687500e+00,1.897387385368347168e+00,0.000000000000000000e+00,6.412055492401123047e+00,8.664339780807495117e-02,7.024202823638916016e+00,6.540858745574951172e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.106133341789245605e-01,1.289615154266357422e+00,8.664339780807495117e-02,4.124252796173095703e+00,6.998027563095092773e-01,9.158082008361816406e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.298821747303009033e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.479398727416992188e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.359219789505004883e+00,0.000000000000000000e+00
4.355763912200927734e+00,2.647005319595336914e+00,5.556068897247314453e+00,7.879838466644287109e+00,7.209521770477294922e+00,7.305286407470703125e+00,7.227700233459472656e+00,0.000000000000000000e+00,7.393651008605957031e+00,6.065995693206787109e+00,6.593065738677978516e+00,5.832446575164794922e+00,2.068814516067504883e+00,6.481062889099121094e+00,5.939410686492919922e+00,2.007020473480224609e+00,6.477560043334960938e+00,6.721764087677001953e+00,6.856157779693603516e+00,6.044908523559570312e+00,0.000000000000000000e+00,7.058688163757324219e+00,2.101029396057128906e+00,6.920557975769042969e+00,6.612755775451660156e+00,3.972567319869995117e-01,1.732867956161499023e-01,1.614564895629882812e+00,4.333097457885742188e+00,1.657010316848754883e+00,2.101029396057128906e+00,2.021856784820556641e+00,6.360457420349121094e+00,4.510443210601806641e+00,4.866485595703125000e+00,6.028558731079101562e+00,4.951529502868652344e+00,2.587678194046020508e+00,3.562232017517089844e+00,1.726151227951049805e+00,8.622131347656250000e-01,3.628961801528930664e+00,4.907238960266113281e+00,7.636559605598449707e-01,5.589147090911865234e+00,8.664339780807495117e-02,2.011797428131103516e-01,4.559226512908935547e+00,1.902258992195129395e+00,1.686485409736633301e+00
6.135033607482910156e+00,4.340166568756103516e+00,5.013284683227539062e+00,7.368844985961914062e+00,6.318284988403320312e+00,5.277670860290527344e+00,3.317996740341186523e+00,7.393651008605957031e+00,0.000000000000000000e+00,8.664339780807495117e-02,5.899006843566894531e+00,5.898123383522033691e-01,2.239699363708496094e-01,2.389941692352294922e+00,3.106133341789245605e-01,0.000000000000000000e+00,1.607827305793762207e+00,0.000000000000000000e+00,4.734436035156250000e+00,5.024866104125976562e+00,0.000000000000000000e+00,4.570273399353027344e+00,3.425965070724487305e+00,2.878231406211853027e-01,1.046376347541809082e+00,3.107200860977172852e+00,2.858712196350097656e+00,1.342266798019409180e+00,4.409621715545654297e+00,4.648921966552734375e+00,3.425965070724487305e+00,3.550462722778320312e+00,2.938448905944824219e+00,6.501338481903076172e+00,0.000000000000000000e+00,5.513143539428710938e+00,8.664339780807495117e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.664339780807495117e-02,8.664339780807495117e-02,3.863803148269653320e-01,5.160375118255615234e+00,0.000000000000000000e+00,1.020776987075805664e+00,8.664339780807495117e-02,1.054768800735473633e+00,9.497998952865600586e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.106133341789245605e-01,1.773123979568481445e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.439061880111694336e+00,6.065995693206787109e+00,8.664339780807495117e-02,0.000000000000000000e+00,6.157416343688964844e+00,6.814889907836914062e+00,6.234242439270019531e+00,6.172996997833251953e+00,5.784132957458496094e+00,5.996162414550781250e+00,5.486121654510498047e+00,5.720845222473144531e+00,2.372458457946777344e+00,1.784614801406860352e+00,0.000000000000000000e+00,1.763058900833129883e+00,4.267524719238281250e+00,2.805947542190551758e+00,1.476294994354248047e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.106133341789245605e-01,4.519095420837402344e+00,0.000000000000000000e+00,4.267524719238281250e+00,4.758328199386596680e-01,6.638832092285156250e+00,0.000000000000000000e+00,6.969470024108886719e+00,6.190213680267333984e+00,6.089333057403564453e+00,6.098327159881591797e+00,5.916407108306884766e+00,3.773759841918945312e+00,5.182325839996337891e+00,5.629313945770263672e+00,5.385114669799804688e+00,2.120805740356445312e+00,2.494549274444580078e+00,7.322416305541992188e-01,6.950852274894714355e-01,6.196769237518310547e+00,9.753783345222473145e-01,7.271388769149780273e-01
3.707224607467651367e+00,2.362045526504516602e+00,1.631988525390625000e+00,6.798146247863769531e+00,4.862294197082519531e+00,1.079171895980834961e+00,3.866759300231933594e+00,6.593065738677978516e+00,5.899006843566894531e+00,6.157416343688964844e+00,0.000000000000000000e+00,3.928578853607177734e+00,4.173175334930419922e+00,5.915103912353515625e+00,3.055333137512207031e+00,2.302146196365356445e+00,4.133292675018310547e+00,3.641529321670532227e+00,2.279238939285278320e+00,3.292876482009887695e+00,0.000000000000000000e+00,2.276370048522949219e+00,1.126242041587829590e+00,2.825373649597167969e+00,8.981733918190002441e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.644654154777526855e-01,9.418452978134155273e-01,1.126242041587829590e+00,4.758328199386596680e-01,4.918399333953857422e+00,2.239699363708496094e-01,4.757683753967285156e+00,6.046944618225097656e+00,1.129498362541198730e+00,3.923418521881103516e+00,4.627039909362792969e+00,3.298821747303009033e-01,1.058841228485107422e+00,9.009824991226196289e-01,8.100055456161499023e-01,6.074765324592590332e-01,1.018084883689880371e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.815113544464111328e+00,6.103502511978149414e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.432387769222259521e-01,9.540501832962036133e-01,3.204940795898437500e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.373265385627746582e-01,5.832446575164794922e+00,5.898123383522033691e-01,6.814889907836914062e+00,3.928578853607177734e+00,0.000000000000000000e+00,6.396754741668701172e+00,4.862236976623535156e+00,7.052414894104003906e+00,7.228505611419677734e+00,7.172994136810302734e+00,6.332856178283691406e+00,1.223200559616088867e+00,3.025125026702880859e+00,1.373265385627746582e-01,1.732867956161499023e-01,3.768128871917724609e+00,1.373265385627746582e-01,1.054443597793579102e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.790017604827880859e-01,4.876231670379638672e+00,0.000000000000000000e+00,3.768128871917724609e+00,4.479398727416992188e-01,7.122998237609863281e+00,0.000000000000000000e+00,6.491436481475830078e+00,5.850312232971191406e+00,7.469716072082519531e+00,5.846878051757812500e+00,4.900404930114746094e+00,6.021570682525634766e+00,5.947690010070800781e+00,6.965024471282958984e+00,6.879400730133056641e+00,1.513808131217956543e+00,2.088417053222656250e+00,7.371442317962646484e-01,8.460616469383239746e-01,6.123645782470703125e+00,2.997369170188903809e-01,1.495340824127197266e+00
0.000000000000000000e+00,1.732867956161499023e-01,0.000000000000000000e+00,5.031689405441284180e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.998027563095092773e-01,2.068814516067504883e+00,2.239699363708496094e-01,6.234242439270019531e+00,4.173175334930419922e+00,6.396754741668701172e+00,0.000000000000000000e+00,5.845422744750976562e+00,6.145675659179687500e+00,6.818420886993408203e+00,5.544183731079101562e+00,1.736454963684082031e+00,4.730237126350402832e-01,1.253654956817626953e+00,8.664339780807495117e-02,8.664339780807495117e-02,2.279313564300537109e+00,6.969936490058898926e-01,6.131593585014343262e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.880897521972656250e+00,0.000000000000000000e+00,2.279313564300537109e+00,0.000000000000000000e+00,4.711475849151611328e+00,0.000000000000000000e+00,5.851650238037109375e+00,3.927549123764038086e+00,5.214712619781494141e+00,5.442665576934814453e+00,4.952648639678955078e+00,3.036345720291137695e+00,4.427701950073242188e+00,4.755243301391601562e+00,4.199324607849121094e+00,1.112976908683776855e+00,1.299620389938354492e+00,6.713297367095947266e-01,2.878231406211853027e-01,4.426442623138427734e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.664339780807495117e-02,3.385062813758850098e-01,4.023594856262207031e-01,3.949168920516967773e+00,3.206186592578887939e-01,2.771026849746704102e+00,5.136156082153320312e+00,6.481062889099121094e+00,2.389941692352294922e+00,6.172996997833251953e+00,5.915103912353515625e+00,4.862236976623535156e+00,5.845422744750976562e+00,0.000000000000000000e+00,4.593465328216552734e+00,4.818216800689697266e+00,5.702023983001708984e+00,5.415760040283203125e+00,3.833320379257202148e+00,1.917435765266418457e+00,0.000000000000000000e+00,4.630208015441894531e+00,1.850228428840637207e+00,5.492334842681884766e+00,4.638827323913574219e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.373265385627746582e-01,2.135288238525390625e+00,0.000000000000000000e+00,1.850228428840637207e+00,0.000000000000000000e+00,4.320008754730224609e+00,1.732867956161499023e-01,5.013217926025390625e+00,4.063782215118408203e+00,3.065303325653076172e+00,4.194294929504394531e+00,4.858256816864013672e+00,1.337793111801147461e+00,1.922399878501892090e+00,2.877080917358398438e+00,2.581176757812500000e+00,1.069166541099548340e+00,1.217826843261718750e+00,2.011797428131103516e-01,2.746530771255493164e-01,3.260356426239013672e+00,0.000000000000000000e+00,1.373265385627746582e-01
8.664339780807495117e-02,2.432387769222259521e-01,1.568622589111328125e+00,4.799774646759033203e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.939410686492919922e+00,3.106133341789245605e-01,5.784132957458496094e+00,3.055333137512207031e+00,7.052414894104003906e+00,6.145675659179687500e+00,4.593465328216552734e+00,0.000000000000000000e+00,7.514495372772216797e+00,7.819330215454101562e+00,6.478505611419677734e+00,2.460446834564208984e+00,5.693292617797851562e+00,5.278822422027587891e+00,1.163580775260925293e+00,3.054381132125854492e+00,0.000000000000000000e+00,2.107045173645019531e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.165255725383758545e-01,4.807840347290039062e+00,0.000000000000000000e+00,3.054381132125854492e+00,2.599301934242248535e-01,6.758168220520019531e+00,3.385062813758850098e-01,5.369215011596679688e+00,5.335038661956787109e+00,6.712213516235351562e+00,3.059515476226806641e+00,3.808181285858154297e+00,4.259347915649414062e+00,2.800078868865966797e+00,6.280332088470458984e+00,6.448909759521484375e+00,1.177372455596923828e+00,2.900157690048217773e+00,3.612964749336242676e-01,7.162625193595886230e-01,5.953826904296875000e+00,5.731209516525268555e-01,8.666778802871704102e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.732867956161499023e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.007020473480224609e+00,0.000000000000000000e+00,5.996162414550781250e+00,2.302146196365356445e+00,7.228505611419677734e+00,6.818420886993408203e+00,4.818216800689697266e+00,7.514495372772216797e+00,0.000000000000000000e+00,7.031884193420410156e+00,3.506689548492431641e+00,8.609440922737121582e-01,5.727471828460693359e+00,5.144887924194335938e+00,0.000000000000000000e+00,2.116790533065795898e+00,0.000000000000000000e+00,3.298821747303009033e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.744665384292602539e-01,3.578680276870727539e+00,0.000000000000000000e+00,2.116790533065795898e+00,0.000000000000000000e+00,5.950810432434082031e+00,0.000000000000000000e+00,5.480920791625976562e+00,3.637786149978637695e+00,6.494800567626953125e+00,4.606736660003662109e+00,3.707867145538330078e+00,4.603066444396972656e+00,5.017157077789306641e+00,6.055989265441894531e+00,5.797866821289062500e+00,1.029088258743286133e+00,1.037379741668701172e+00,6.950851678848266602e-01,6.103502511978149414e-01,4.961895465850830078e+00,0.000000000000000000e+00,7.286182045936584473e-01
